"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Gap","Movement","Max Profit","Max Loss"
"2026-04-01","10:23:00",6576.89,"1 Apr 8 6675 C STO 27.20",2690,6591.54,"2026-04-01","10:54:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,956480.6,121726.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,20.33,11.34,-12.08
"2026-04-01","10:22:00",6574.69,"1 Apr 8 6410 P STO 27.25",2695,6572.13,"2026-04-01","14:21:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,945487.8,121462.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,18.13,26.53,-10.02
"2026-04-01","10:22:00",6574.69,"1 Apr 8 6675 C STO 26.75",2645,6588.48,"2026-04-01","10:53:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,960987.6,121462.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,18.13,9.83,-10.4
"2026-04-01","10:21:00",6568.43,"1 Apr 8 6400 P STO 26.95",2665,6565.73,"2026-04-01","14:25:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,939102,121211.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.87,30.39,-13.13
"2026-04-01","10:21:00",6568.43,"1 Apr 8 6670 C STO 27.05",2675,6581.93,"2026-04-01","10:43:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,964035.6,121211.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.87,4.67,-10.65
"2026-04-01","10:20:00",6571.66,"1 Apr 8 6405 P STO 27.00",2670,6569.55,"2026-04-01","14:24:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,942444.8,121099.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,15.1,26.22,-11.24
"2026-04-01","10:20:00",6571.66,"1 Apr 8 6675 C STO 26.25",2595,6588.48,"2026-04-01","10:53:00",2885,"Stop Loss",-294.8,-11.360308285163777,1,959193.8,121099.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,15.1,8.09,-12.52
"2026-04-01","10:19:00",6570.03,"1 Apr 8 6400 P STO 26.65",2635,6565.73,"2026-04-01","14:25:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,940925.8,121403.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.47,29.6,-14.42
"2026-04-01","10:19:00",6570.03,"1 Apr 8 6670 C STO 27.65",2735,6587.11,"2026-04-01","10:50:00",3040,"Stop Loss",-309.8,-11.327239488117002,1,961887,121403.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.47,6.76,-10.79
"2026-04-01","10:18:00",6568.11,"1 Apr 8 6400 P STO 27.15",2685,6565.73,"2026-04-01","14:25:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,940621,121173.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.55,30.91,-12.29
"2026-04-01","10:18:00",6568.11,"1 Apr 8 6670 C STO 27.30",2700,6587.11,"2026-04-01","10:50:00",3000,"Stop Loss",-304.8,-11.28888888888889,1,963426,121173.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.55,5.56,-12.22
"2026-04-01","10:17:00",6571.15,"1 Apr 8 6400 P STO 26.65",2635,6565.73,"2026-04-01","14:25:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,938802.2,121038,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.59,29.6,-14.42
"2026-04-01","10:17:00",6571.15,"1 Apr 8 6675 C STO 26.15",2585,6588.48,"2026-04-01","10:53:00",2875,"Stop Loss",-294.8,-11.404255319148938,1,959488.6,121038,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.59,7.74,-12.96
"2026-04-01","10:16:00",6573.12,"1 Apr 8 6405 P STO 26.95",2665,6570.92,"2026-04-01","14:22:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,943963.8,121274.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,16.56,26.08,-10.13
"2026-04-01","10:16:00",6573.12,"1 Apr 8 6675 C STO 26.80",2650,6588.48,"2026-04-01","10:53:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,958894,121274.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,16.56,10,-10.19
"2026-04-01","10:15:00",6570.3,"1 Apr 8 6400 P STO 27.05",2675,6565.73,"2026-04-01","14:25:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,937892.8,121436,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.74,30.65,-12.71
"2026-04-01","10:15:00",6570.3,"1 Apr 8 6670 C STO 27.85",2755,6588.48,"2026-04-01","10:53:00",3065,"Stop Loss",-314.8,-11.426497277676951,1,957385,121436,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.74,7.44,-13.07
"2026-04-01","10:14:00",6567.37,"1 Apr 8 6395 P STO 26.95",2665,6566.73,"2026-04-01","14:30:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,936978.4,121084.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,10.81,31.52,-10.88
"2026-04-01","10:14:00",6567.37,"1 Apr 8 6670 C STO 27.55",2725,6587.11,"2026-04-01","10:50:00",3030,"Stop Loss",-309.8,-11.368807339449543,1,962811.4,121084.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,10.81,6.42,-11.19
"2026-04-01","10:13:00",6569.73,"1 Apr 8 6395 P STO 26.65",2635,6565.73,"2026-04-01","14:25:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,941535.4,120867.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.17,30.74,-11.01
"2026-04-01","10:13:00",6569.73,"1 Apr 8 6675 C STO 26.45",2615,6588.48,"2026-04-01","10:53:00",2910,"Stop Loss",-299.8,-11.464627151051626,1,957085.2,120867.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.17,8.8,-11.66
"2026-04-01","10:12:00",6564.74,"1 Apr 8 6390 P STO 27.00",2670,6562.13,"2026-04-01","14:36:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,936069,120768.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,8.18,35.58,-12.55
"2026-04-01","10:12:00",6564.74,"1 Apr 8 6670 C STO 27.05",2675,6581.93,"2026-04-01","10:43:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,964340.4,120768.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,8.18,4.67,-10.65
"2026-04-01","10:11:00",6570.06,"1 Apr 8 6400 P STO 27.35",2705,6565.73,"2026-04-01","14:25:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,939406.8,120907.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.5,31.42,-11.46
"2026-04-01","10:11:00",6570.06,"1 Apr 8 6675 C STO 26.85",2655,6591.54,"2026-04-01","10:54:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,952798,120907.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,13.5,10.17,-13.56
"2026-04-01","10:10:00",6572.2,"1 Apr 8 6400 P STO 26.85",2655,6565.73,"2026-04-01","14:25:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,937588,121164,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,15.64,30.13,-13.56
"2026-04-01","10:10:00",6572.2,"1 Apr 8 6675 C STO 27.15",2685,6591.54,"2026-04-01","10:54:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,951878.6,121164,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,15.64,11.17,-12.29
"2026-04-01","10:09:00",6575.24,"1 Apr 8 6405 P STO 27.15",2685,6569.55,"2026-04-01","14:24:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,943054.4,121028.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,18.68,26.63,-10.61
"2026-04-01","10:09:00",6575.24,"1 Apr 8 6680 C STO 26.20",2590,6594.47,"2026-04-01","11:08:00",2880,"Stop Loss",-294.8,-11.382239382239383,1,950039.8,121028.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,18.68,14.09,-10.62
"2026-04-01","10:08:00",6572.73,"1 Apr 8 6400 P STO 26.85",2655,6565.73,"2026-04-01","14:25:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,940016.4,121227.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,16.17,30.13,-13.56
"2026-04-01","10:08:00",6572.73,"1 Apr 8 6675 C STO 27.55",2725,6591.54,"2026-04-01","10:54:00",3030,"Stop Loss",-309.8,-11.368807339449543,1,955866,121227.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,16.17,12.48,-10.64
"2026-04-01","10:07:00",6567.84,"1 Apr 8 6395 P STO 27.25",2695,6565.38,"2026-04-01","14:34:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,936673.6,120640.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.28,32.28,-10.02
"2026-04-01","10:07:00",6567.84,"1 Apr 8 6675 C STO 26.25",2595,6588.48,"2026-04-01","10:53:00",2885,"Stop Loss",-294.8,-11.360308285163777,1,960393,120640.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.28,8.09,-12.52
"2026-04-01","10:06:00",6571.47,"1 Apr 8 6400 P STO 27.10",2680,6565.73,"2026-04-01","14:25:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,941835.2,121076.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.91,30.78,-12.5
"2026-04-01","10:06:00",6571.47,"1 Apr 8 6675 C STO 27.15",2685,6591.54,"2026-04-01","10:54:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,953717.4,121076.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.91,11.17,-12.29
"2026-04-01","10:05:00",6570.9,"1 Apr 8 6400 P STO 27.40",2710,6565.73,"2026-04-01","14:25:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,941225.6,121008,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.34,31.55,-11.25
"2026-04-01","10:05:00",6570.9,"1 Apr 8 6675 C STO 27.15",2685,6591.54,"2026-04-01","10:54:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,956175.8,121008,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.34,11.17,-12.29
"2026-04-01","10:04:00",6572.59,"1 Apr 8 6395 P STO 26.65",2635,6565.73,"2026-04-01","14:25:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,939716.6,121210.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,16.03,30.74,-11.01
"2026-04-01","10:04:00",6572.59,"1 Apr 8 6675 C STO 27.65",2735,6591.54,"2026-04-01","10:54:00",3040,"Stop Loss",-309.8,-11.327239488117002,1,954636.8,121210.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,16.03,12.8,-10.24
"2026-04-01","10:03:00",6572.53,"1 Apr 8 6395 P STO 26.65",2635,6565.73,"2026-04-01","14:25:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,940321.2,121203.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,15.97,30.74,-11.01
"2026-04-01","10:03:00",6572.53,"1 Apr 8 6675 C STO 27.80",2750,6594.47,"2026-04-01","11:08:00",3055,"Stop Loss",-309.8,-11.265454545454547,1,950334.6,121203.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,15.97,13.27,-11.27
"2026-04-01","10:02:00",6571.29,"1 Apr 8 6395 P STO 26.95",2665,6566.73,"2026-04-01","14:30:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,937283.2,121054.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.73,31.52,-10.88
"2026-04-01","10:02:00",6571.29,"1 Apr 8 6675 C STO 27.85",2755,6594.47,"2026-04-01","11:08:00",3065,"Stop Loss",-314.8,-11.426497277676951,1,950644.4,121054.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,14.73,13.43,-11.07
"2026-04-01","10:01:00",6566.24,"1 Apr 8 6385 P STO 26.80",2650,6562.13,"2026-04-01","14:36:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,935769.2,120448.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9.68,36.6,-10.38
"2026-04-01","10:01:00",6566.24,"1 Apr 8 6675 C STO 26.95",2665,6591.54,"2026-04-01","10:54:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,953412.6,120448.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9.68,10.51,-13.13
"2026-04-01","10:00:00",6568.76,"1 Apr 8 6385 P STO 27.10",2680,6586.3,"2026-04-01","15:45:00",2255,"Exited at Specified Time",420.2,15.679104477611942,1,939785.8,120751.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,12.2,37.31,-9.14
"2026-04-01","10:00:00",6568.76,"1 Apr 8 6675 C STO 27.65",2735,6591.54,"2026-04-01","10:54:00",3040,"Stop Loss",-309.8,-11.327239488117002,1,952488.2,120751.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,12.2,12.8,-10.24
"2026-04-01","09:59:00",6567.22,"1 Apr 8 6385 P STO 27.30",2700,6586.3,"2026-04-01","15:45:00",2255,"Exited at Specified Time",440.2,16.303703703703704,1,942766.8,120566.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,10.66,37.78,-8.33
"2026-04-01","09:59:00",6567.22,"1 Apr 8 6675 C STO 27.25",2695,6591.54,"2026-04-01","10:54:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,952183.4,120566.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,10.66,11.5,-11.87
"2026-04-01","09:58:00",6565.93,"1 Apr 8 6380 P STO 26.85",2655,6586.3,"2026-04-01","15:45:00",2190,"Exited at Specified Time",460.2,17.333333333333336,1,943227,120411.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9.37,37.66,-7.16
"2026-04-01","09:58:00",6565.93,"1 Apr 8 6675 C STO 26.90",2660,6591.54,"2026-04-01","10:54:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,951573.8,120411.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9.37,10.34,-13.35
"2026-04-01","09:57:00",6563.63,"1 Apr 8 6375 P STO 26.65",2635,6586.3,"2026-04-01","15:45:00",2120,"Exited at Specified Time",510.2,19.362428842504745,1,943737.2,120135.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,7.07,40.42,-4.93
"2026-04-01","09:57:00",6563.63,"1 Apr 8 6675 C STO 26.75",2645,6588.48,"2026-04-01","10:53:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,958594.2,120135.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,7.07,9.83,-10.4
"2026-04-01","09:56:00",6565.78,"1 Apr 8 6380 P STO 26.85",2655,6586.3,"2026-04-01","15:45:00",2190,"Exited at Specified Time",460.2,17.333333333333336,1,944777.6,120393.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9.22,37.66,-7.16
"2026-04-01","09:56:00",6565.78,"1 Apr 8 6675 C STO 27.40",2710,6591.54,"2026-04-01","10:54:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,950959.2,120393.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9.22,11.99,-11.25
"2026-04-01","09:55:00",6564.23,"1 Apr 8 6380 P STO 26.95",2665,6586.3,"2026-04-01","15:45:00",2190,"Exited at Specified Time",470.2,17.643527204502814,1,936239.4,120207.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,7.67,37.9,-6.75
"2026-04-01","09:55:00",6564.23,"1 Apr 8 6675 C STO 26.25",2595,6588.48,"2026-04-01","10:53:00",2885,"Stop Loss",-294.8,-11.360308285163777,1,957999.6,120207.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,7.67,8.09,-12.52
"2026-04-01","09:54:00",6568.55,"1 Apr 8 6385 P STO 26.70",2640,6562.13,"2026-04-01","14:36:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,936373.8,120726,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.99,36.36,-10.8
"2026-04-01","09:54:00",6568.55,"1 Apr 8 6675 C STO 27.60",2730,6591.54,"2026-04-01","10:54:00",3035,"Stop Loss",-309.8,-11.347985347985349,1,955556.2,120726,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,11.99,12.64,-10.44
"2026-04-01","09:53:00",6566.69,"1 Apr 8 6385 P STO 27.20",2690,6586.3,"2026-04-01","15:45:00",2255,"Exited at Specified Time",430.2,15.992565055762082,1,936669.6,120502.8,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,10.13,37.55,-8.74
"2026-04-01","09:53:00",6566.69,"1 Apr 8 6675 C STO 27.10",2680,6591.54,"2026-04-01","10:54:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,955251.4,120502.8,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,10.13,11.01,-12.5
"2026-04-01","09:52:00",6565.56,"1 Apr 8 6380 P STO 26.85",2655,6586.3,"2026-04-01","15:45:00",2190,"Exited at Specified Time",460.2,17.333333333333336,1,937725,120367.2,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9,37.66,-7.16
"2026-04-01","09:52:00",6565.56,"1 Apr 8 6675 C STO 26.90",2660,6591.54,"2026-04-01","10:54:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,954946.6,120367.2,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,9,10.34,-13.35
"2026-04-01","09:51:00",6560.83,"1 Apr 8 6375 P STO 26.80",2650,6586.3,"2026-04-01","15:45:00",2120,"Exited at Specified Time",525.2,19.818867924528302,1,939365.6,119799.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,4.27,40.75,-4.34
"2026-04-01","09:51:00",6560.83,"1 Apr 8 6675 C STO 26.40",2610,6588.48,"2026-04-01","10:53:00",2905,"Stop Loss",-299.8,-11.486590038314176,1,960687.8,119799.6,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,4.27,8.62,-11.88
"2026-04-01","09:50:00",6556.28,"1 Apr 8 6365 P STO 26.70",2640,6586.3,"2026-04-01","15:45:00",2000,"Exited at Specified Time",635.2,24.060606060606062,1,940421,119753.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,-0.28,42.99,0
"2026-04-01","09:50:00",6556.28,"1 Apr 8 6670 C STO 27.05",2675,6568.76,"2026-04-01","10:00:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,967698.2,119753.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,-0.28,0,-10.09
"2026-04-01","09:49:00",6556.29,"1 Apr 8 6365 P STO 26.85",2655,6586.3,"2026-04-01","15:45:00",2000,"Exited at Specified Time",650.2,24.48964218455744,1,941071.2,119754.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,-0.27,43.31,-0.56
"2026-04-01","09:49:00",6556.29,"1 Apr 8 6670 C STO 27.35",2705,6575.24,"2026-04-01","10:09:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,967388.4,119754.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,-0.27,0,-10.17
"2026-04-01","09:48:00",6555.92,"1 Apr 8 6365 P STO 27.25",2695,6586.3,"2026-04-01","15:45:00",2000,"Exited at Specified Time",690.2,25.61038961038961,1,941761.4,119710.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,-0.64,44.16,0
"2026-04-01","09:48:00",6555.92,"1 Apr 8 6670 C STO 27.35",2705,6575.24,"2026-04-01","10:09:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,967078.6,119710.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,-0.64,0,-10.17
"2026-04-01","09:47:00",6560.28,"1 Apr 8 6370 P STO 26.90",2660,6586.3,"2026-04-01","15:45:00",2060,"Exited at Specified Time",595.2,22.375939849624064,1,937264.8,119733.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,3.72,40.04,-5.45
"2026-04-01","09:47:00",6560.28,"1 Apr 8 6675 C STO 26.55",2625,6588.48,"2026-04-01","10:53:00",2920,"Stop Loss",-299.8,-11.420952380952382,1,961287.4,119733.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,3.72,9.14,-11.24
"2026-04-01","09:46:00",6562.38,"1 Apr 8 6370 P STO 26.75",2645,6586.3,"2026-04-01","15:45:00",2060,"Exited at Specified Time",580.2,21.935727788279774,1,938305.2,119985.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,5.82,39.7,-6.05
"2026-04-01","09:46:00",6562.38,"1 Apr 8 6675 C STO 27.15",2685,6591.54,"2026-04-01","10:54:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,954332,119985.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,5.82,11.17,-12.29
"2026-04-01","09:45:00",6563.32,"1 Apr 8 6375 P STO 27.20",2690,6586.3,"2026-04-01","15:45:00",2120,"Exited at Specified Time",565.2,21.01115241635688,1,942326.6,120098.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,6.76,41.64,-7.06
"2026-04-01","09:45:00",6563.32,"1 Apr 8 6675 C STO 27.70",2740,6591.54,"2026-04-01","10:54:00",3045,"Stop Loss",-309.8,-11.306569343065693,1,953102.8,120098.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,6.76,12.96,-10.04
"2026-04-01","09:44:00",6558.47,"1 Apr 8 6365 P STO 26.90",2660,6586.3,"2026-04-01","15:45:00",2000,"Exited at Specified Time",655.2,24.631578947368425,1,945432.8,119516.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,1.91,43.42,-2.44
"2026-04-01","09:44:00",6558.47,"1 Apr 8 6675 C STO 26.35",2605,6588.48,"2026-04-01","10:53:00",2900,"Stop Loss",-299.8,-11.508637236084454,1,961587.2,119516.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,1.91,8.45,-12.09
"2026-04-01","09:43:00",6564.78,"1 Apr 8 6370 P STO 26.75",2645,6586.3,"2026-04-01","15:45:00",2060,"Exited at Specified Time",580.2,21.935727788279774,1,944317.4,120273.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,8.22,39.7,-6.05
"2026-04-01","09:43:00",6564.78,"1 Apr 8 6675 C STO 27.80",2750,6594.47,"2026-04-01","11:08:00",3055,"Stop Loss",-309.8,-11.265454545454547,1,949730,120273.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,8.22,13.27,-11.27
"2026-04-01","09:42:00",6575.34,"1 Apr 8 6685 C STO 26.45",2615,6601.64,"2026-04-01","11:56:00",2910,"Stop Loss",-299.8,-11.464627151051626,1,949135.4,120540.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,18.78,20.65,-11.28
"2026-04-01","09:42:00",6575.34,"1 Apr 8 6385 P STO 26.65",2635,6564.78,"2026-04-01","09:43:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,969517,120540.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,18.78,0,-10.25
"2026-04-01","09:41:00",6577.12,"1 Apr 8 6685 C STO 26.95",2665,6603.76,"2026-04-01","11:57:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,948830.6,120754.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,20.56,22.14,-10.88
"2026-04-01","09:41:00",6577.12,"1 Apr 8 6390 P STO 27.10",2680,6564.78,"2026-04-01","09:43:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,969212.2,120754.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,20.56,0,-11.38
"2026-04-01","09:40:00",6583.63,"1 Apr 8 6690 C STO 26.75",2645,6606.56,"2026-04-01","13:04:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,947616.4,121035.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,27.07,26.84,-15.69
"2026-04-01","09:40:00",6583.63,"1 Apr 8 6395 P STO 26.80",2650,6564.78,"2026-04-01","09:43:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,970731.2,121035.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,27.07,0,-16.04
"2026-04-01","09:39:00",6583.49,"1 Apr 8 6690 C STO 26.65",2635,6606.56,"2026-04-01","13:04:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,947916.2,121018.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,26.93,26.57,-16.13
